projectID,sciVocTopics
101043751,"['evolutionary biology', 'mutation', 'entomology', 'molecular evolution', 'eukaryotic genomes']"
101043753,"['cell signaling', 'developmental biology', 'obstetrics', 'embryology']"
101043783,"['photocatalysis', 'materials engineering', 'nanophotonics', 'botany', 'photovoltaic']"
101043802,"['inflammatory bowel disease', 'immunology', 'microbiology']"
101043815,"['proteomics', 'DNA', 'RNA', 'enzymes']"
101043833,"['microscopy', 'superconductivity', 'spectroscopy']"
101043835,"['ecosystems', 'genomes', 'molecular evolution']"
101043844,"['ancient history', 'geophysics', 'climatic changes', 'glaciology']"
101043848,"['drug discovery', 'artificial intelligence', 'knowledge engineering', 'toxicology', 'cells technologies']"
101043851,"['quantum computers', 'semiconductivity', 'quantum optics']"
101043854,"['electronic engineering', 'cognitive neuroscience', 'entomology', 'computational intelligence']"
101043884,"['alzheimer', 'mortality']"
101043899,"['revolutions', 'employment']"
101043907,"['literature studies', 'visual arts', 'racial inequality', 'modern and contemporary art']"
101043939,['history']
101043954,"['ancient history', 'history of literature']"
101043957,"['condensed matter physics', 'topology', 'semiconductivity', 'geometry', 'superconductivity']"
101043959,"['neurobiology', 'nucleic acids', 'cell biology', 'pathology', 'functional analysis']"
101043968,"['crystals', 'polymer sciences', 'computational science']"
101043969,"['electron microscopy', 'hydrogen energy', 'spectroscopy']"
101043975,"['neutrinos', 'particle accelerator', 'gluons', 'quarks']"
101043983,"['mortality', 'fertility', 'energy and fuels', 'law']"
101043991,"['DNA', 'diabetes', 'obesity', 'epigenetics']"
101043998,"['reinforcement learning', 'fluid dynamics', 'coronaviruses', 'generative artificial intelligence', 'energy and fuels']"
101044011,"['governance', 'planets', 'law']"
101044015,['elections']
101044020,"['oncology', 'catalysis', 'nano-materials', 'robotics', 'immunotherapy']"
101044032,"['gene therapy', 'developmental biology', 'stem cells', 'hematology', 'transplantation']"
101044046,"['composites', 'signal processing', 'geometry', 'confocal microscopy', 'fuel cells']"
101044047,"['DNA', 'oncology', 'cells technologies']"
101044048,"['gravitational waves', 'black holes', 'supernova']"
101044069,"['democracy', 'social inequalities']"
101044073,['physical cosmology']
101044105,"['history', 'census', 'globalization']"
101044123,['graph theory']
101044127,"['prehistory', 'islam']"
101044133,"['cell signaling', 'proteins', 'pathology', 'homeostasis']"
101044142,"['proteomics', 'virology', 'genomes']"
101044152,"['giant planets', 'sensors', 'exoplanetology', 'observational astronomy']"
101044165,"['history', 'government systems']"
101044180,['neurobiology']
101044195,"['artificial intelligence', 'automation', 'coronaviruses']"
101044202,['mortality']
101044220,"['comparative morphology', 'planets', 'entomology', 'mammalogy', 'ethology']"
101044225,"['governance', 'other social sciences']"
101044243,"['DNA', 'mutation', 'oncology']"
101044244,"['fisheries', 'history', 'ecosystems', 'bioeconomy', 'globalization']"
101044247,"['climatic changes', 'simulation software']"
101044248,"['cell metabolism', 'autoimmune diseases', 'oncology', 'immunotherapy']"
101044249,"['quantum physics', 'mathematical physics', 'functional analysis', 'partial differential equations']"
101044276,"['history', 'thermodynamics', 'laser physics']"
101044282,"['linguistics', 'comparative morphology', 'history', 'productivity']"
101044300,"['linguistics', 'history', 'literary genres', 'christianity', 'history of literature']"
101044318,['oncology']
101044319,['software']
101044339,"['sociology', 'electric vehicles', 'psychology', 'machine learning']"
101044355,"['photocatalysis', 'automation', 'aliphatic compounds', 'machine learning']"
101044356,['commerce']
101044360,"['bacteriology', 'bioremediation', 'mutation', 'agriculture']"
101044361,"['public policies', 'economics', 'computer and information sciences']"
101044362,"['cognitive neuroscience', 'psychology']"
101044374,"['social inequalities', 'crisis management', 'natural disasters', 'urban studies', 'climatic changes']"
101044399,"['DNA', 'cereals']"
101044424,"['history', 'ecosystems']"
101044428,"['malaria', 'proteins', 'pathology']"
101044434,"['biocatalysis', 'molecular engineering', 'enzymes']"
101044443,['photons']
101044445,"['neurobiology', 'cell biology', 'diabetes', 'obesity', 'molecular biology']"
101044452,"['lab on a chip', 'hydrology', 'ecosystems', 'climatic changes', 'biomass']"
101044461,['semiconductivity']
101044464,"['political communication', 'media and communications', 'democracy', 'social inequalities', 'political philosophy']"
101044468,"['bioremediation', 'mycology', 'coating and films', 'biomaterials', 'mathematical model']"
101044469,"['cognitive neuroscience', 'DNA', 'topology', 'genomes', 'epigenetics']"
101044479,"['gene therapy', 'bacteriology', 'genomes']"
101044495,"['cell signaling', 'molecular biology', 'reproductive biology']"
101044505,"['proteomics', 'phycology', 'evolutionary ecology']"
101044516,['astronomy']
101044526,"['topology', 'acoustics', 'spintronics', 'solid-state physics']"
101044546,"['mortality', 'fertility', 'human migrations', 'political economy', 'social geography']"
101044561,"['biochemistry', 'synthetic biology', 'algebraic geometry', 'mathematical model']"
101044574,"['proteomics', 'melanoma', 'breast cancer']"
101044579,"['genetics', 'tissue engineering', 'embryology']"
101044599,"['particle accelerator', 'statistics and probability', 'multiphysics', 'mathematical model']"
101044609,"['proteins', 'embryology', 'mathematical model', 'molecular biology']"
101044612,"['neutrinos', 'physical cosmology']"
101044616,"['neurobiology', 'data processing']"
101044619,"['epistemology', 'globalization']"
101044626,['archaeology']
101044629,"['automation', 'sensors', 'ecosystems']"
101044637,"['geochemistry', 'productivity', 'ecosystems', 'oceanography', 'climatic changes']"
101044649,"['hydrocarbons', 'catalysis', 'aliphatic compounds', 'molecular engineering']"
101044657,"['superconductivity', 'spectroscopy']"
101044662,"['biomolecules', 'pathology', 'molecular and chemical physics', 'simulation software']"
101044664,"['materials engineering', 'statistical mechanics', 'multiphysics', 'machine learning', 'simulation software']"
101044665,"['proteins', 'breast cancer', 'personalized medicine']"
101044686,"['neurobiology', 'psychology']"
101044703,"['climatic changes', 'machine learning', 'mathematical model']"
101044710,"['genetics', 'evolutionary biology', 'cell biology', 'agriculture']"
101044725,"['history', 'ecology', 'climatic changes']"
101044726,['drug discovery']
101044731,"['governance', 'history', 'demography', 'human trafficking', 'commerce']"
101044738,"['phycology', 'polymer sciences', 'carbohydrates', 'enzymes']"
101044740,"['grains and oilseeds', 'ecosystems']"
101044753,"['physiotherapy', 'implants']"
101044764,['pharmaceutical drugs']
101044770,['cryptography']
101044772,"['artificial intelligence', 'history', 'volcanology', 'materials engineering']"
101044777,"['optoelectronics', 'deep learning', 'laser physics', 'computational intelligence']"
101044779,"['radiology', 'diagnostic imaging', 'ultrasound', 'computational intelligence']"
101044794,"['virology', 'immunology', 'RNA']"
101044797,['bulk nanostructured materials']
101044828,"['artificial intelligence', 'arteriosclerosis']"
101044831,"['cardiac arrhythmia', 'optoelectronics', 'genetic engineering', 'tissue engineering', 'mathematical model']"
101044852,"['drinking water treatment processes', 'human rights']"
101044865,"['proteomics', 'mutation', 'RNA']"
101044873,['leukemia']
101044878,"['proteomics', 'agriculture', 'entomology']"
101044892,"['organometallic chemistry', 'molecular and chemical physics', 'spectroscopy']"
101044906,['sensors']
101044915,"['democracy', 'HIV', 'age inequality', 'religions']"
101044930,"['geometry', 'L-functions', 'algebraic geometry']"
101044932,"['epistemology', 'particle physics', 'history']"
101044937,"['neurobiology', 'RNA', 'molecular neuroscience']"
101044949,['chemical engineering']
101044951,"['biosensors', 'proteomics', 'pathology', 'physiology']"
101044957,"['microscopy', 'geometry']"
101044975,['ecosystems']
101044989,"['neurobiology', 'evolutionary biology', 'microscopy', 'RNA', 'molecular biology']"
101044990,"['gene therapy', 'nanomedicine', 'oncology', 'genomes']"
101045004,['photons']
101045008,"['catalysis', 'energy and fuels', 'enzymes']"
101045009,"['genetics', 'cell signaling', 'cell metabolism', 'stem cells']"
101045015,"['primatology', 'nutrition', 'oncology', 'immunotherapy', 'microbiology']"
101045026,"['neurobiology', 'developmental biology', 'stem cells', 'pathology', 'RNA']"
101045042,"['vascular diseases', 'implants']"
101045054,"['proteins', 'mutation', 'homeostasis']"
101045057,"['mycology', 'ecosystems', 'botany', 'molecular biology']"
101045072,"['composites', 'soft robotics', 'microelectronics', 'additive manufacturing']"
101045075,"['quantum chemistry', 'quantum gases']"
101045082,"['mathematical physics', 'quantum field theory', 'partial differential equations', 'theoretical physics']"
101045083,"['big data', 'computational science', 'numerical analysis', 'simulation software']"
101045089,"['optoelectronics', 'transition metals', 'atomic physics', 'solid-state physics', 'semiconductivity']"
101045094,['neurobiology']
101045098,"['semiconductivity', 'laser physics']"
101045114,"['data science', 'DNA', 'computational science', 'combinatorics']"
101045128,"['pathophysiology', 'deep learning', 'magnetic resonance imaging']"
101045135,"['condensed matter physics', 'mathematical physics', 'optics', 'fluid mechanics', 'photons']"
101045136,"['history', 'lipids', 'climatic changes']"
101045149,"['electrolysis', 'aliphatic compounds']"
101045152,"['islam', 'women’s studies', 'law', 'philosophy']"
101045156,"['bacteriology', 'oncology']"
101045171,"['mortality', 'DNA']"
101045172,"['plasma physics', 'astrophysics', 'laser physics']"
101045180,"['planetary geology', 'democracy']"
101045195,['genomes']
101045217,"['sedimentology', 'geochronology', 'evolutionary biology', 'paleoecology']"
101045223,['polymer sciences']
101045225,"['genetics', 'infectious diseases', 'pandemics', 'social psychology']"
101045226,['pharmaceutical drugs']
101045227,['software']
101045236,"['proteomics', 'mutation', 'obstetrics', 'oncology']"
101045239,"['democracy', 'political economy']"
101045245,['DNA']
101045253,"['neurobiology', 'ophthalmology']"
101045257,"['hydrocarbons', 'oncology']"
101045260,"['planets', 'mineralogy']"
101045273,['climatic changes']
101045275,['social sciences']
101045285,['homeostasis']
101045289,"['optoelectronics', 'ophthalmology', 'nano-materials', 'implants']"
101045299,"['data science', 'computer vision', 'fluid dynamics', 'physical oceanography']"
101045302,"['microfluidics', 'bioreactors', 'phycology', 'fluid dynamics']"
101045309,"['paleoecology', 'ecosystems', 'physical geography']"
101045340,"['synthetic biology', 'proteins', 'microscopy', 'structural biology', 'laser physics']"
101045346,"['DNA', 'evolutionary biology', 'ecosystems', 'climatic changes', 'genomes']"
101045376,"['software', 'internet', 'topology', 'ecosystems']"
101045394,"['history', 'polymer sciences', 'semiconductivity', 'catalysis', 'nano-materials']"
101045396,"['atomic physics', 'semiconductivity', 'metalloids', 'laser physics', 'nanoelectronics']"
101045415,"['microfluidics', 'revolutions', 'oncology', 'immunotherapy']"
101045416,"['virology', 'proteins', 'immunology']"
101045424,"['fruit growing', 'vegetable growing', 'human migrations']"
101045433,"['crystals', 'volatile organic compounds', 'separation technologies', 'sensors']"
101045437,['physical cosmology']
101045439,"['developmental biology', 'mutation', 'genomes', 'epigenetics']"
101045453,"['vascular diseases', 'nephrology', 'pandemics', 'influenza', 'coronaviruses']"
101045454,"['reinforcement learning', 'autonomous robots']"
101045466,['fibers']
101045467,"['mortality', 'transplantation', 'cells technologies']"
101045468,"['biochemistry', 'DNA', 'cell biology', 'molecular and chemical physics', 'molecular engineering']"
101045485,"['bacteriology', 'super resolution microscopy', 'lipids', 'antibiotics', 'antibiotic resistance']"
101045494,"['quantum physics', 'materials engineering']"
101045497,"['nucleic acids', 'inflammatory diseases', 'immunology', 'oncology', 'genomes']"
101045506,"['demography', 'ethnoarchaeology']"
101045516,"['DNA', 'nano-materials']"
101045517,"['coronaviruses', 'oncology', 'immunotherapy']"
101045527,"['bacteriology', 'proteins', 'physiology', 'RNA']"
101045534,"['mortality', 'pandemics', 'law']"
101045549,['genetics']
101045605,"['physiotherapy', 'signal processing', 'breast cancer', 'stroke', 'computational neuroscience']"
101045612,['colorectal cancer']
101045613,"['proteins', 'oncology', 'immunotherapy']"
101045643,"['prehistory', 'DNA', 'biomolecules', 'textiles', 'microbiology']"
101045646,"['sedimentology', 'particle physics', 'coastal geography', 'climatic changes', 'solid mechanics']"
101045653,['democracy']
101045660,"['history', 'DNA']"
101045661,"['governance', 'law']"
101045669,['software']
101045738,['data mining']
101045746,"['renewable energy', 'biomolecules']"
101045747,['deep learning']
101045750,"['topology', 'algebra', 'geometry', 'combinatorics']"
101045756,"['cell signaling', 'drug resistance', 'colorectal cancer', 'immunotherapy', 'organ on a chip']"
101045763,"['vaccines', 'oncology', 'immunotherapy']"
101045765,"['deep learning', 'RNA']"
101045774,['history']
101045778,"['inorganic compounds', 'electrolysis', 'alcohols', 'catalysis', 'aliphatic compounds']"
101045783,['reinforcement learning']
101045786,"['epistemology', 'medieval history', 'knowledge organization', 'history of literature']"
101045788,['laser physics']
101045811,"['supervised learning', 'statistics and probability', 'partial differential equations', 'numerical analysis']"
